household_key,voucher_recommendation_rank,recommended_item,recommended_item_group,predicted_purchase_score,strongest_purchased_anchor_item,strongest_purchased_anchor_group,anchor_item_similarity,household_eligible_item_count,recommended_item_basket_count,score_method,diversity_relaxed_flag
1734,1,CHEESE,GROCERY,0.39052923786362614,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,30,46856,top_5_filtered_similarity_mean,0
1734,2,BEEF,MEAT,0.3223053694155363,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,30,36695,top_5_filtered_similarity_mean,0
1734,3,TROPICAL FRUIT,PRODUCE,0.3188933479850455,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,30,32466,top_5_filtered_similarity_mean,0
1735,1,FRZN MEAT/MEAT DINNERS,GROCERY,0.2722884370988528,FROZEN PIZZA,GROCERY,0.3133833569227961,153,22746,top_5_filtered_similarity_mean,0
1735,2,BERRIES,PRODUCE,0.20187766148684871,TROPICAL FRUIT,PRODUCE,0.25458327434190026,153,9113,top_5_filtered_similarity_mean,0
1735,3,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,153,8420,top_5_filtered_similarity_mean,0
1736,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,54,36695,top_5_filtered_similarity_mean,0
1736,2,REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,54,25920,top_5_filtered_similarity_mean,0
1736,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,54,17114,top_5_filtered_similarity_mean,0
1737,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,59,36695,top_5_filtered_similarity_mean,0
1737,2,PASTA SAUCE,GROCERY,0.31298463918098296,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,59,11722,top_5_filtered_similarity_mean,0
1737,3,TOMATOES,PRODUCE,0.2761557904804445,VEGETABLES SALAD,PRODUCE,0.3217203886769275,59,15256,top_5_filtered_similarity_mean,0
1738,1,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,75,32466,top_5_filtered_similarity_mean,0
1738,2,VEGETABLES - SHELF STABLE,GROCERY,0.3317318168679626,BEEF,MEAT,0.35804043353862086,75,22588,top_5_filtered_similarity_mean,0
1738,3,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,75,15042,top_5_filtered_similarity_mean,0
1739,1,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,76,11320,top_5_filtered_similarity_mean,0
1739,2,ONIONS,PRODUCE,0.27483973406770323,VEGETABLES - ALL OTHERS,PRODUCE,0.29553283050427526,76,15553,top_5_filtered_similarity_mean,0
1739,3,HISPANIC,GROCERY,0.2676978453356336,CHEESE,GROCERY,0.30803595202412537,76,14255,top_5_filtered_similarity_mean,0
174,1,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,81,19695,top_5_filtered_similarity_mean,0
174,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,81,11320,top_5_filtered_similarity_mean,0
174,3,CARROTS,PRODUCE,0.22085074583064973,VEGETABLES - ALL OTHERS,PRODUCE,0.2897394778503322,81,8400,top_5_filtered_similarity_mean,0
1740,1,DINNER MXS:DRY,GROCERY,0.292148262461851,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,166,13302,top_5_filtered_similarity_mean,0
1740,2,MEAT - MISC,MEAT-PCKGD,0.20098771903766396,BAKED BREAD/BUNS/ROLLS,GROCERY,0.21992499085505302,166,8420,top_5_filtered_similarity_mean,0
1740,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,166,4735,top_5_filtered_similarity_mean,0
1741,1,CHEESE,GROCERY,0.3877656272503866,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,43,46856,top_5_filtered_similarity_mean,0
1741,2,BEEF,MEAT,0.3270075682499255,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,43,36695,top_5_filtered_similarity_mean,0
1741,3,LUNCHMEAT,MEAT-PCKGD,0.28471355120053504,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,43,23697,top_5_filtered_similarity_mean,0
1742,1,COLD CEREAL,GROCERY,0.3217614965692865,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,78,25128,top_5_filtered_similarity_mean,0
1742,2,TROPICAL FRUIT,PRODUCE,0.3204866822635123,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,78,32466,top_5_filtered_similarity_mean,0
1742,3,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,78,17114,top_5_filtered_similarity_mean,0
1743,1,TROPICAL FRUIT,PRODUCE,0.32979600808386483,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,103,32466,top_5_filtered_similarity_mean,0
1743,2,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,103,17114,top_5_filtered_similarity_mean,0
1743,3,FRUIT - SHELF STABLE,GROCERY,0.2689146813172519,VEGETABLES - SHELF STABLE,GROCERY,0.30687765908382175,103,13295,top_5_filtered_similarity_mean,0
1744,1,SOFT DRINKS,GROCERY,0.34500519559637993,BAG SNACKS,GROCERY,0.37453996828661845,76,71545,top_5_filtered_similarity_mean,0
1744,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,76,17114,top_5_filtered_similarity_mean,0
1744,3,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,76,15518,top_5_filtered_similarity_mean,0
1745,1,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,96,19695,top_5_filtered_similarity_mean,0
1745,2,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,96,15042,top_5_filtered_similarity_mean,0
1745,3,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,96,10708,top_5_filtered_similarity_mean,0
1746,1,REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,117,25920,top_5_filtered_similarity_mean,0
1746,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,117,17114,top_5_filtered_similarity_mean,0
1746,3,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,117,13210,top_5_filtered_similarity_mean,0
1747,1,CANNED JUICES,GROCERY,0.2656950814354297,FLUID MILK PRODUCTS,GROCERY,0.29278736268784605,122,20165,top_5_filtered_similarity_mean,0
1747,2,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,122,3261,top_5_filtered_similarity_mean,0
1747,3,SOAP - LIQUID & BAR,DRUG GM,0.1594885025172859,HAIR CARE PRODUCTS,DRUG GM,0.20766278089154525,122,5861,top_5_filtered_similarity_mean,0
1748,1,VEGETABLES - ALL OTHERS,PRODUCE,0.27492996961479943,ONIONS,PRODUCE,0.29553283050427526,155,16345,top_5_filtered_similarity_mean,0
1748,2,SUGARS/SWEETNERS,GROCERY,0.2011195510839146,BAKING NEEDS,GROCERY,0.2093276767584374,155,10284,top_5_filtered_similarity_mean,0
1748,3,SALADS/DIPS,DELI,0.1430545098429076,DELI MEATS,DELI,0.16129122631854456,155,6019,top_5_filtered_similarity_mean,0
1749,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,138,13797,top_5_filtered_similarity_mean,0
1749,2,HOT DOGS,MEAT-PCKGD,0.2417721889144314,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,138,10921,top_5_filtered_similarity_mean,0
1749,3,GRAPES,PRODUCE,0.21696833576792668,TROPICAL FRUIT,PRODUCE,0.2604548275599293,138,10107,top_5_filtered_similarity_mean,0
175,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,98,36695,top_5_filtered_similarity_mean,0
175,2,LUNCHMEAT,MEAT-PCKGD,0.3049414483221692,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,98,23697,top_5_filtered_similarity_mean,0
175,3,DINNER MXS:DRY,GROCERY,0.2895480126380982,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,98,13302,top_5_filtered_similarity_mean,0
1750,1,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,73,11722,top_5_filtered_similarity_mean,0
1750,2,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,73,15284,top_5_filtered_similarity_mean,0
1750,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,73,17114,top_5_filtered_similarity_mean,0
1751,1,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,143,15256,top_5_filtered_similarity_mean,0
1751,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,143,11320,top_5_filtered_similarity_mean,0
1751,3,LAUNDRY DETERGENTS,GROCERY,0.20674357117863867,LAUNDRY ADDITIVES,GROCERY,0.30768662399373053,143,8463,top_5_filtered_similarity_mean,0
1752,1,CARROTS,PRODUCE,0.22086787642991662,VEGETABLES - ALL OTHERS,PRODUCE,0.2897394778503322,146,8400,top_5_filtered_similarity_mean,0
1752,2,BAKING NEEDS,GROCERY,0.20106364104220723,BAKING MIXES,GROCERY,0.23892071842847867,146,10392,top_5_filtered_similarity_mean,0
1752,3,HAIR CARE PRODUCTS,DRUG GM,0.1610358314858656,SOAP - LIQUID & BAR,DRUG GM,0.20766278089154525,146,7933,top_5_filtered_similarity_mean,0
1753,1,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,147,17594,top_5_filtered_similarity_mean,0
1753,2,VEGETABLES - ALL OTHERS,PRODUCE,0.2668515286323267,ONIONS,PRODUCE,0.29553283050427526,147,16345,top_5_filtered_similarity_mean,0
1753,3,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,147,10864,top_5_filtered_similarity_mean,0
1754,1,SEAFOOD - SHELF STABLE,GROCERY,0.21382942984086287,SOUP,GROCERY,0.2177304728608456,136,7887,top_5_filtered_similarity_mean,0
1754,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,136,4735,top_5_filtered_similarity_mean,0
1754,3,HAND/BODY/FACIAL PRODUCTS,DRUG GM,0.05831834542262711,SOAP - LIQUID & BAR,DRUG GM,0.15409067404123009,136,2843,top_5_filtered_similarity_mean,0
1755,1,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,111,23697,top_5_filtered_similarity_mean,0
1755,2,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,111,13987,top_5_filtered_similarity_mean,0
1755,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,111,8220,top_5_filtered_similarity_mean,0
1756,1,FROZEN BREAD/DOUGH,GROCERY,0.2177881668013623,PASTA SAUCE,GROCERY,0.2676145078401784,154,7191,top_5_filtered_similarity_mean,0
1756,2,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16851147068743405,SEAFOOD - MISC,SEAFOOD-PCKGD,0.17836823603979743,154,7517,top_5_filtered_similarity_mean,0
1756,3,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,154,3261,top_5_filtered_similarity_mean,0
1757,1,CHEESE,GROCERY,0.39229203543097463,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,34,46856,top_5_filtered_similarity_mean,0
1757,2,LUNCHMEAT,MEAT-PCKGD,0.2891780715287341,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,34,23697,top_5_filtered_similarity_mean,0
1757,3,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,34,11320,top_5_filtered_similarity_mean,0
1758,1,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,130,12371,top_5_filtered_similarity_mean,0
1758,2,FROZEN MEAT,MEAT-PCKGD,0.20665363864607095,FROZEN PIZZA,GROCERY,0.22280977700770946,130,8209,top_5_filtered_similarity_mean,0
1758,3,MISC. DAIRY,GROCERY,0.19427805392949257,HISPANIC,GROCERY,0.229704627652746,130,7336,top_5_filtered_similarity_mean,0
1759,1,BATH TISSUES,GROCERY,0.23094907375787335,PAPER TOWELS,GROCERY,0.31805533572121436,155,13618,top_5_filtered_similarity_mean,0
1759,2,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,155,4469,top_5_filtered_similarity_mean,0
1759,3,HAIR CARE PRODUCTS,DRUG GM,0.14568686889013843,FLUID MILK PRODUCTS,GROCERY,0.15484663784347685,155,7933,top_5_filtered_similarity_mean,0
176,1,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,75,19695,top_5_filtered_similarity_mean,0
176,2,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,75,12371,top_5_filtered_similarity_mean,0
176,3,PEPPERS-ALL,PRODUCE,0.2445098339722407,ONIONS,PRODUCE,0.3075117366367512,75,8220,top_5_filtered_similarity_mean,0
1760,1,BAKED BREAD/BUNS/ROLLS,GROCERY,0.41841267797168424,FLUID MILK PRODUCTS,GROCERY,0.4796043164210295,63,60263,top_5_filtered_similarity_mean,0
1760,2,DELI MEATS,DELI,0.2426273730601245,FLUID MILK PRODUCTS,GROCERY,0.2623427189888918,63,17114,top_5_filtered_similarity_mean,0
1760,3,CHICKEN,MEAT,0.235592988961642,BEEF,MEAT,0.2856478769962882,63,15042,top_5_filtered_similarity_mean,0
1761,1,COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.40360671489083316,113,25128,top_5_filtered_similarity_mean,0
1761,2,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,113,10921,top_5_filtered_similarity_mean,0
1761,3,GRAPES,PRODUCE,0.21653156185620864,TROPICAL FRUIT,PRODUCE,0.2604548275599293,113,10107,top_5_filtered_similarity_mean,0
1762,1,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,194,15042,top_5_filtered_similarity_mean,0
1762,2,HERBS,PRODUCE,0.16529124150998414,ONIONS,PRODUCE,0.21301152195113746,194,3261,top_5_filtered_similarity_mean,0
1762,3,BEERS/ALES,GROCERY,0.1515126367664322,BAG SNACKS,GROCERY,0.15736790625315086,194,15500,top_5_filtered_similarity_mean,0
1763,1,VEGETABLES - SHELF STABLE,GROCERY,0.3317318168679626,BEEF,MEAT,0.35804043353862086,132,22588,top_5_filtered_similarity_mean,0
1763,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,132,17114,top_5_filtered_similarity_mean,0
1763,3,POTATOES,PRODUCE,0.2672509085689281,BEEF,MEAT,0.2863332507481838,132,15284,top_5_filtered_similarity_mean,0
1764,1,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,195,15518,top_5_filtered_similarity_mean,0
1764,2,PWDR/CRYSTL DRNK MX,GROCERY,0.16641362500407014,SUGARS/SWEETNERS,GROCERY,0.18726376219020968,195,5319,top_5_filtered_similarity_mean,0
1764,3,INFANT FORMULA,DRUG GM,0.04316009529397984,BABY FOODS,DRUG GM,0.21580047646989922,195,2617,top_5_filtered_similarity_mean,0
1765,1,YOGURT,GROCERY,0.27724396853637334,FLUID MILK PRODUCTS,GROCERY,0.299378740169095,145,17594,top_5_filtered_similarity_mean,0
1765,2,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,145,11320,top_5_filtered_similarity_mean,0
1765,3,GRAPES,PRODUCE,0.21653156185620864,TROPICAL FRUIT,PRODUCE,0.2604548275599293,145,10107,top_5_filtered_similarity_mean,0
1766,1,TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,75,32466,top_5_filtered_similarity_mean,0
1766,2,PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,75,11722,top_5_filtered_similarity_mean,0
1766,3,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,75,15042,top_5_filtered_similarity_mean,0
1767,1,BREAD,PASTRY,0.14702932957141637,CHEESE,GROCERY,0.15576074985195162,190,7954,top_5_filtered_similarity_mean,0
1767,2,DOG FOODS,GROCERY,0.142531375877854,PET CARE SUPPLIES,GROCERY,0.17876906300742443,190,7109,top_5_filtered_similarity_mean,0
1767,3,SQUASH,PRODUCE,0.11792321480640633,VEGETABLES - ALL OTHERS,PRODUCE,0.16326812896483475,190,2028,top_5_filtered_similarity_mean,0
1768,1,LUNCHMEAT,MEAT-PCKGD,0.30792961782186057,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,93,23697,top_5_filtered_similarity_mean,0
1768,2,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,93,19695,top_5_filtered_similarity_mean,0
1768,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,93,17114,top_5_filtered_similarity_mean,0
1769,1,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,137,13987,top_5_filtered_similarity_mean,0
1769,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,137,4735,top_5_filtered_similarity_mean,0
1769,3,HAIR CARE PRODUCTS,DRUG GM,0.1461442690033024,FLUID MILK PRODUCTS,GROCERY,0.15484663784347685,137,7933,top_5_filtered_similarity_mean,0
177,1,EGGS,GROCERY,0.3366765410818301,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,102,27866,top_5_filtered_similarity_mean,0
177,2,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,102,15284,top_5_filtered_similarity_mean,0
177,3,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,102,15042,top_5_filtered_similarity_mean,0
1770,1,PAPER HOUSEWARES,GROCERY,0.17203571302189655,FACIAL TISS/DNR NAPKIN,GROCERY,0.17997515815396306,184,7685,top_5_filtered_similarity_mean,0
1770,2,MELONS,PRODUCE,0.1452094474864786,TROPICAL FRUIT,PRODUCE,0.16632583057670886,184,4321,top_5_filtered_similarity_mean,0
1770,3,DEODORANTS,DRUG GM,0.12180060701726765,SHAVING CARE PRODUCTS,DRUG GM,0.16401408387775565,184,4251,top_5_filtered_similarity_mean,0
1771,1,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3772518248288689,CHEESE,GROCERY,0.4500893368435206,45,60263,top_5_filtered_similarity_mean,0
1771,2,BEEF,MEAT,0.31848490884632497,CHEESE,GROCERY,0.3821015348593105,45,36695,top_5_filtered_similarity_mean,0
1771,3,LUNCHMEAT,MEAT-PCKGD,0.2629386064497946,CHEESE,GROCERY,0.34271792059783834,45,23697,top_5_filtered_similarity_mean,0
1772,1,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,105,19695,top_5_filtered_similarity_mean,0
1772,2,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,105,15284,top_5_filtered_similarity_mean,0
1772,3,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.16338154190474155,BEEF,MEAT,0.16883103705314065,105,7517,top_5_filtered_similarity_mean,0
1773,1,ONIONS,PRODUCE,0.28630108808397214,PEPPERS-ALL,PRODUCE,0.3075117366367512,134,15553,top_5_filtered_similarity_mean,0
1773,2,CONDIMENTS/SAUCES,GROCERY,0.2810088161997616,BAKED BREAD/BUNS/ROLLS,GROCERY,0.29632559144823056,134,17858,top_5_filtered_similarity_mean,0
1773,3,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,134,10921,top_5_filtered_similarity_mean,0
1774,1,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,143,15256,top_5_filtered_similarity_mean,0
1774,2,CANDY - CHECKLANE,DRUG GM,0.1653029575620248,SOFT DRINKS,GROCERY,0.2028428289656638,143,23239,top_5_filtered_similarity_mean,0
1774,3,BEERS/ALES,GROCERY,0.1515126367664322,BAG SNACKS,GROCERY,0.15736790625315086,143,15500,top_5_filtered_similarity_mean,0
1775,1,POTATOES,PRODUCE,0.26947429957855545,BEEF,MEAT,0.2863332507481838,167,15284,top_5_filtered_similarity_mean,0
1775,2,HOT DOGS,MEAT-PCKGD,0.24488868107725228,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,167,10921,top_5_filtered_similarity_mean,0
1775,3,PAPER TOWELS,GROCERY,0.22520754645928945,BATH TISSUES,GROCERY,0.31805533572121436,167,10170,top_5_filtered_similarity_mean,0
1776,1,BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.39976606740901244,144,36695,top_5_filtered_similarity_mean,0
1776,2,DINNER MXS:DRY,GROCERY,0.2895480126380982,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,144,13302,top_5_filtered_similarity_mean,0
1776,3,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,144,17114,top_5_filtered_similarity_mean,0
1777,1,FROZEN PIZZA,GROCERY,0.28325908633334684,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2913419863036041,95,23142,top_5_filtered_similarity_mean,0
1777,2,APPLES,PRODUCE,0.25397193898674997,TROPICAL FRUIT,PRODUCE,0.31575158289636746,95,13210,top_5_filtered_similarity_mean,0
1777,3,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,95,10864,top_5_filtered_similarity_mean,0
1778,1,CHICKEN,MEAT,0.24823073037344917,BEEF,MEAT,0.2856478769962882,167,15042,top_5_filtered_similarity_mean,0
1778,2,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,167,10708,top_5_filtered_similarity_mean,0
1778,3,BUTTER,GROCERY,0.1541986007463258,CHEESE,GROCERY,0.1645168097410021,167,4948,top_5_filtered_similarity_mean,0
1779,1,CONVENIENT BRKFST/WHLSM SNACKS,GROCERY,0.26756147787663664,COLD CEREAL,GROCERY,0.310442902696737,139,13987,top_5_filtered_similarity_mean,0
1779,2,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,139,4735,top_5_filtered_similarity_mean,0
1779,3,SMOKED MEATS,MEAT,0.12470865136740714,VEGETABLES - SHELF STABLE,GROCERY,0.13159807584925656,139,3918,top_5_filtered_similarity_mean,0
178,1,TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,98,32466,top_5_filtered_similarity_mean,0
178,2,MILK BY-PRODUCTS,GROCERY,0.29464073408766606,CHEESE,GROCERY,0.35946949395637046,98,19695,top_5_filtered_similarity_mean,0
178,3,CHICKEN,MEAT,0.2460322150884915,BEEF,MEAT,0.2856478769962882,98,15042,top_5_filtered_similarity_mean,0
1780,1,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,112,15256,top_5_filtered_similarity_mean,0
1780,2,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,112,17114,top_5_filtered_similarity_mean,0
1780,3,BREAKFAST SAUSAGE/SANDWICHES,MEAT-PCKGD,0.24129181378349335,EGGS,GROCERY,0.25885355017337613,112,10971,top_5_filtered_similarity_mean,0
1781,1,FROZEN PIZZA,GROCERY,0.28325908633334684,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2913419863036041,154,23142,top_5_filtered_similarity_mean,0
1781,2,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,154,10864,top_5_filtered_similarity_mean,0
1781,3,BROCCOLI/CAULIFLOWER,PRODUCE,0.1763248300321087,VEGETABLES - ALL OTHERS,PRODUCE,0.2246485340381617,154,4469,top_5_filtered_similarity_mean,0
1782,1,TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,111,32466,top_5_filtered_similarity_mean,0
1782,2,DRY NOODLES/PASTA,GROCERY,0.28500561090039295,VEGETABLES - SHELF STABLE,GROCERY,0.31336922164269726,111,14017,top_5_filtered_similarity_mean,0
1782,3,CHEESES,DELI,0.2732057025044946,DELI MEATS,DELI,0.5124038182012465,111,11320,top_5_filtered_similarity_mean,0
1783,1,HOT DOGS,MEAT-PCKGD,0.24526581554569193,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3003419980271218,142,10921,top_5_filtered_similarity_mean,0
1783,2,SEAFOOD - SHELF STABLE,GROCERY,0.21382942984086287,SOUP,GROCERY,0.2177304728608456,142,7887,top_5_filtered_similarity_mean,0
1783,3,MUSHROOMS,PRODUCE,0.17776597519732318,ONIONS,PRODUCE,0.19739962728198437,142,4735,top_5_filtered_similarity_mean,0
1784,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,118,13797,top_5_filtered_similarity_mean,0
1784,2,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.27425501022864407,118,15518,top_5_filtered_similarity_mean,0
1784,3,PORK,MEAT,0.24791236641649245,BEEF,MEAT,0.3058265786268862,118,12371,top_5_filtered_similarity_mean,0
1785,1,MEAT - SHELF STABLE,GROCERY,0.2842553632575912,DINNER MXS:DRY,GROCERY,0.3028661333919106,140,13797,top_5_filtered_similarity_mean,0
1785,2,ONIONS,PRODUCE,0.28317663300378487,PEPPERS-ALL,PRODUCE,0.3075117366367512,140,15553,top_5_filtered_similarity_mean,0
